佐久間利兵衛観光農園,https://www.jalan.net/kankou/spt_06425cb3512019504/
鶴岡市立加茂水族館,https://www.jalan.net/kankou/spt_06203cc3320040667/
山寺,https://www.jalan.net/kankou/spt_guide000000152086/
羽黒山五重塔,https://www.jalan.net/kankou/spt_06424ae2180021220/
元祖 天童観光果樹園,https://www.jalan.net/kankou/spt_06210cb3510078942/
銀山温泉,https://www.jalan.net/kankou/spt_06212cd2110077654/
道の駅 天童温泉,https://www.jalan.net/kankou/spt_alikejpB000375810/
ぐっと山形,https://www.jalan.net/kankou/spt_guide000000161658/
今野観光果樹園,https://www.jalan.net/kankou/spt_06210cb3512010892/
蔵王温泉,https://www.jalan.net/kankou/spt_06201cd2110077451/
山居倉庫,https://www.jalan.net/kankou/spt_06204ae2180022287/
もぎ取り園ささき(白竜園ささき),https://www.jalan.net/kankou/spt_guide000000211253/
羽黒山(山形県鶴岡市),https://www.jalan.net/kankou/spt_06424ab2010001853/
文翔館(山形県郷土館),https://www.jalan.net/kankou/spt_06201ae3292019427/
まほろば観光果樹園,https://www.jalan.net/kankou/spt_guide000000194398/
将棋むら天童タワー,https://www.jalan.net/kankou/spt_guide000000180203/
小野川温泉,https://www.jalan.net/kankou/spt_06202cd2110076440/
霞城公園,https://www.jalan.net/kankou/spt_06201ah3330040923/
土門拳記念館,https://www.jalan.net/kankou/spt_06204cc3290030873/
蔵王ロープウェイ,https://www.jalan.net/kankou/spt_06201ee4570112037/
山形市郷土館(旧済生館本館),https://www.jalan.net/kankou/spt_06201cc3290031833/
あつみ温泉,https://www.jalan.net/kankou/spt_06441cd2110078399/
ほほえみの宿滝の湯,https://www.jalan.net/kankou/spt_guide000000185751/
山寺焼 ながせ陶房,https://www.jalan.net/kankou/spt_guide000000182098/
漆山果樹園&カフェ,https://www.jalan.net/kankou/spt_guide000000189905/
花笠果樹園,https://www.jalan.net/kankou/spt_06210cb3512010898/
有限会社 山田果樹園,https://www.jalan.net/kankou/spt_guide000000199359/
道の駅 米沢,https://www.jalan.net/kankou/spt_06202aa1032104237/
うぐいすの宿観光果樹園,https://www.jalan.net/kankou/spt_guide000000190309/
最上峡芭蕉ライン観光株式会社,https://www.jalan.net/kankou/spt_06367ee4610068992/
