家族,17.0,0.6706,家族
子供,48.0,0.7938,子連れ,子供
年齢層,15.0,0.7200,年齢層
体験,27.0,0.5926,ふれあい体験,体験
イベント,14.0,0.7571,イベント
展示,37.0,0.5162,展示
ショー,61.0,0.6344,ショー,イワシのショー
フードコート,20.0,0.3450,フードコート
飲食,12.0,-0.0667,飲食
お土産,32.0,0.3281,お土産
アウトレットモール,22.0,0.5409,アウトレットモール
年間パスポート,47.0,0.6957,年間パスポート
綺麗さ,13.0,0.8462,綺麗さ
施設内容,47.0,0.6128,施設内容,館内
入場料,35.0,-0.0057,入場料,チケット購入
料金,18.0,-0.1111,料金
座席,14.0,0.3000,座席
レストランメニュー,18.0,0.0889,レストランメニュー
駐車場,34.0,0.2588,駐車場
プール,12.0,-0.1083,プール
混雑,57.0,-0.3491,混雑
シャトルバス,22.0,-0.0773,シャトルバス
平日,13.0,0.4846,平日
イルカ,344.0,0.7700,イルカ,イルカショー
ペンギン,87.0,0.7230,ペンギン,ペンギンの餌やり体験
魚,46.0,0.7000,魚
生き物,23.0,0.6130,生き物
リス,13.0,0.6000,リス
アザラシ,16.0,0.8125,アザラシ
松島,14.0,0.2500,松島
水槽,86.0,0.7081,水槽
水族館,148.0,0.6379,水族館
